,name,origem,significado
302,Amilton,Inglesa,"Amilton: Variação do nome Hamilton. Significa “habitante de um lugar sem vegetação localizado perto de um morro”.​Hamílton (com ou sem acento) é categorizado como um nome de residência. Sua origem é inglesa e surgiu como uma variação dos nomes Hambledon, Hameldon, Hameton.Seu significado resulta da junção dos seguintes elementos procedentes do inglês antigo: hemel, que significa “mutilado”, e dun, que significa “colina”.Inicialmente, esse nome inglês teria sido dado a alguém que vivia num local sem vegetação e que era próximo de um morro.Também é encontrado como sobrenome.Personalidade históricaAlexander Hamilton (1757-1804), primeiro Secretário do Tesouro dos Estados Unidos da América, é o fundador do Banco de Nova Iorque. Trata-se de uma figura importante no que respeita às bases do capitalismo do seu país.PopularidadeDe acordo com o Censo Demográfico 2010 eram mais de 20 mil os seus portadores. A Bahia era o estado que apresentava a maior taxa de incidência.O nome alcançou o seu pico de popularidade na década de 60, a partir de quando o número de registros começou a cair.Termos AfetivosTom ou Miltão são as formas afetivas pelas quais os registrados com esse nome podem ser chamados.VariantesSão suas variantes gráficas Amílton e Amírton, enquanto Hamilton é sua forma inglesa."
303,Amin,Árabe,"Amin: Significa “leal”, “fiel”, “em quem se pode confiar”.Amin surge a partir do nome feminino de origem semítica Ameena, de amin, cuja palavra significa literalmente “leal”, “fiel”, de modo que, por extensão, tem o sentido de “aquele em quem se pode confiar”.Trata-se de um bonito nome predominantemente masculino, uma vez que carrega atributos de lealdade, fidelidade e confiança. A escolha de nomes pode decorrer das qualidades que expressam, pois muitos acreditam na possibilidade de as mesmas serem transmitidas às pessoas que os recebam.É popular entre os árabes e seus descendentes. No nosso país, há ocorrência como prenome ou como sobrenome de famílias de origem árabe. Apresenta como forma feminina Amina, que foi o nome da mãe do profeta Maomé, da religião Islâmica; ele também era assim chamado quando criança - Al-amin.Como faz parte do nome Benjamin, pode ser utilizado como termo efetivo em meninos registrados com esse nome, embora o elemento constante no nome Benjamin não tenha qualquer relação etimológica com o hebraico yamin, que significa “mão direita"".Apresenta como variante gráfica Amim (com M)."
304,Amina,Árabe,"Amina: Significa “aquela em quem se pode confiar”, “leal”, “fiel”.Esse nome feminino tem duas possíveis origens, mas um sentido. Derivado do árabe amina, que significa ""sentir-se segura"", pode querer dizer “aquela em quem se pode confiar”.Já como a forma feminina de Amin, que tem origem no nome feminino de origem semítica Ameena, de amin, cuja palavra significa literalmente “leal”, “fiel”, fica com o sentido de “em quem se pode confiar”."
305,Aminadabe,Hebraica,"Aminadabe: significa “o Senhor mostrou-se generoso”, ""meu povo é nobre"".Na Bíblia, no Antigo Testamento, livro de Gênesis, Aminadabe foi um personagem secundário.É filho de Arão e pai de Naassom (príncipe da tribo de Judá no tempo de Moisés) e de Eliseba (futura mulher de Aarão).No Brasil, existe atualmente 607 pessoas com o nome Aminadabe, o maior número de registros está no Estado de São Paulo (103 nomes). O segundo lugar é ocupado por Pernambuco, com 63 inscritos.Pode-se dizer que o nome próprio Aminadabe é bastante raro, ocupando o lugar 11.847º no ranking."
306,Amintas,Grega,"Amintas: Amyno, protetor, defensor."
307,Amir,Hebraica,"Amir: Significa ""comandante"", ""príncipe"" ou ""copa da árvore"".Esse nome significa ""comandante"", ""príncipe"", em árabe. Foi para o inglês através do termo árabe emir.Uma outra possibilidade de origem é através do hebraico, significando ""copa da árvore"", ""parte mais alta da árvore"".É um nome popular em países, como, Inglaterra, Holanda, Rússia e Estados Unidos.Personalidades famosas que o possuem são o ator e diretor de teatro Amir Haddad, o estilista Amir Slama e o ator Amir Arison."
308,Amira,Hebraica,"Amira: Significa ""comandante"", ""princesa"" ou ""copa da árvore"".Esse nome é a versão feminina de Amir, o qual significa ""comandante"", ""príncipe"", em árabe ou ""copa da árvore"", ""parte mais alta da árvore"", em hebraico.É um nome popular em países, como, Inglaterra e Estados Unidos. Tem duas variações conhecidas que são Amirah e Emira.Personalidades famosas que o carregam são a cantora Amira Willighagen e as atrizes Amira Casar e Amirah Vann."
309,Amon,Grega,"Amon: Significa “o oculto”, “o escondido”.Amon ou Ámon é um nome com origem no grego Ámmon ou Hámmon, a partir do egípcio Yamānu, que quer dizer “o oculto, ""o escondido”.Na mitologia egípcia, era considerado o deus do ar, da criatividade e da fertilidade, com o passar dos anos seus atributos foram relacionados com o deus do sol Rá, se transformando no deus solar supremo Amon-Rá.Por ser um nome ligado aos deuses pagãos, foi bastante explorado entre alguns membros da realeza. Um dos mais conhecido é o rei Amom de Judá, soberano do Reino de Judá durante um curto período de tempo em meados do século VII a.C. O nome Amon, dentro da demonologia - ramo de estudo da teologia que investiga sistematicamente os demônios - é conhecido como o ""Marquês do Inferno"" e o sétimo demônio goético, sob o comando de quarenta legiões de demônios no inferno."
310,Amora,Latina,"Amora: Significa “amor”, “fruto silvestre”, “águia de luz”. O nome feminino Amora exala doçura, delicadeza e exuberância. A doçura do nome Amora decorre de ele fazer referência literal ao “fruto silvestre” escrito dessa mesma forma, a amora. O nome Amora também está diretamente relacionado com o sobrenome espanhol Amorim, que apresenta significados relacionados com a palavra “amor”, o que confere um senso de poesia ao nome. Outra curiosidade é que o nome Amora lido ao contrário resulta na palavra aroma, refletindo um sentimento agradável de perfume.Algumas fontes apontam ainda para uma origem nórdica deste nome que apresentaria o significado de “águia de luz”. Popularidade do nome Amora Atualmente, o nome Amora pode ser encontrado com maior quantidade de registros no Egito, no Brasil, nas Filipinas, no Camboja, na Índia e nos Estados Unidos. Amora Pêra é a personalidade brasileira mais famosa com esse nome. Filha do cantor e compositor Gonzaguinha, Amora também é cantora. Amora Pêra apoiou um casal que, em 2011, encontrou dificuldades para registrar a filha com o nome Amora, obtendo a autorização esperada após nove meses de luta com a justiça em Minas Gerais, de onde a criança é natural.Uma personagem fictícia muito conhecida com este nome é a feiticeira Amora, presente nos quadrinhos da Marvel. Ela utiliza o codinome Encantor e foi criada pela lendária dupla Stan Lee e Jack Kirby.Nomes compostos com Amora O nome Amora pode dar origem a belos e significativos nomes compostos. Entre eles, podemos destacar: Amora Maria: “amor da senhora soberana""; Amora Cristina: “amor e cristã”;Amora Maitê: “amor e amada”; Amora Laura: “amor e vitoriosa”; Amora Helena: “amor reluzente”."
311,Amorim,Latina,"Amorim: Significa “lugar dos amantes”, “local de amar” ou “namorados”.Amorim é um sobrenome toponímico que surgiu na Península Ibéria (Portugal e Espanha) e deriva do latim, que significa “local dos amantes” ou “local de amar”.A família Amorim espanhola teria surgido na região da Galiza, norte de Espanha, num lugar chamado Amorim, próximo à cidade de Tui.Já em Portugal, as primeiras pessoas a terem este sobrenome teriam habitado a região de Amorim, uma antiga freguesia do concelho da Póvoa de Varzim, no distrito do Porto.Registros históricos marcam que esta freguesia já tinha este nome desde o século XI, com referências a Paróquia de Santiago de Amorim.O brasão da família Amorim ramificada a partir de Portugal é em vermelho com o desenho de cinco cabeças de mouros decapitados. Este símbolo é uma representação da luta entre os cristãos e os mouros pelo domínio das terras ibéricas.No Brasil, a família Amorim chegou através do processo de colonização portuguesa, fixando-se principalmente na região nordeste e sudeste do país."
312,Amos,Hebraica,"Amós: Significa “nascido”, “nascido pela graça de Deus”.Tem origem na palavra do hebraico amos, que quer dizer literalmente “nascido” e por extensão é atribuído o significado de “nascido pela graça de Deus”.A variante inglesa sem o acento agudo é utilizada desde a Reforma Protestante, principalmente entre os puritanos. Perdeu sua popularidade por estar associado a uma essência rústica."
313,Amparo,Latina,Amparo: O que protege.
314,Ampelio,Latina,"Ampélio: Ampelius,grego ampelos,vinhedo."
315,Ana,Hebraica,"Ana: Significa ""graciosa"" ou ""cheia de graça"".O nome Ana vem do original em hebraico Hannah, mais tarde do latim Anna, que quer dizer ""graciosa, cheia de graça"".Esse nome feminino reflete um simbolismo de dádiva ou oferta.Nomes compostos com AnaEsse nome é provavelmente um dos nomes femininos mais difundidos em todo o Ocidente, na sua forma simples ou em combinações com outros nomes próprios, como, Ana Paula, Ana Luiza, Ana Clara, Ana Beatriz, Ana Carolina, Ana Júlia, Ana Laura, Ana Lis, Ana Lívia e Ana Maria.Outras composições: Ana Alice, Ana Vitória, Ana Cláudia, Ana Sofia, Ana Cristina, Ana Lúcia, Ana Flávia, Ana Cecília, Ana Letícia, Ana Lara, Ana Carla, Ana Rita, entre outras.O nome Ana na BíbliaHá pelo menos três personagens bíblicas com este nome, onde duas delas se destacam. A primeira é mencionada no Velho Testamento como a mãe do profeta Samuel, conhecida por ter engravidado em idade muito avançada. A segunda aparece no Novo Testamento como uma profetisa que reconhece o menino Jesus como o Messias.Curiosidades sobre o nome AnaFoi um nome muito popular durante o Império Bizantino. Na Idade Média tornou-se muito comum entre os cristãos ocidentais, o que ocorreu sob influência da reverência à Santa Ana.Apesar de não haver nenhuma confirmação, Santa Ana é considerada a mãe da Virgem Maria e padroeira dos carpinteiros, moedeiros, dos bons cavaleiros, das rendeiras e avós.O nome surgiu na Inglaterra pela primeira vez no início do século XIII, mas tornou-se popular apenas no início do século XVII. Isso aconteceu quando os ingleses o confundiram erroneamente como uma variante de Agnes.Foi encontrado pela primeira vez em Portugal em documentos datados na primeira metade do século XVI.Veja também:Nomes compostos que combinam com Ana"
316,Anabel,Hebraica,"Anabel: Significa “graciosa e pura” ou “mulher cheia de graça e beleza”.Anabel é uma variação de Anabela, aglutinação dos nomes Ana e Isabel. Alguns etimologistas ainda acreditam que possa ser a junção de Ana com Bela / Belle.Ana é proveniente do hebraico Hannah, que significa “graciosa” ou “cheia de graça”, enquanto Isabel foi originado pelo hebraico Izebel, que quer dizer “casta” ou “pura”.Porém, alguns estudiosos acreditam que o termo hebraico Izebel possa ser uma versão reduzida de Elishebba, que pode ser traduzido como “Deus é juramento”.Este charmoso e belo nome também pode estar relacionado com o nome francês belle, que significa “beleza”, em português.Anabel é considerada a versão inglesa de Anabela, sendo esta última mais utilizada entre brasileiros, assim como Anabele.A variante anglicanizada Anabella teria surgido na Escócia por volta do século XII, sendo bastante comum para substituir o nativo gaélico Barabal.No entanto, entre os falantes da língua inglesa, este nome só se tornou famoso após o século XIX, por influência do poema “Anabel Lee”, do escritor e poeta Edgar Allan Poe.Existem diversas variações para este nome, sendo os mais populares: Anabela, Anabella, Annabel, Annabelle, entre outras."
