name;searched;gender;origem;significado
Cessar;0.0;F;;
Cestilio;0.0;M;;
Ceuma;0.0;F;;
Ceumara;0.0;F;;
Ceura;0.0;F;;
Ceverina;0.0;F;;
Ceverino;0.0;M;;
Cevero;0.0;M;;
Cezina;0.0;F;;
Cezira;0.0;F;;
Cezita;0.0;F;;
Chade;0.0;M;;
Chadi;0.0;M;;
Chadia;0.0;F;;
Chael;0.0;M;;
Chaene;0.0;F;;
Chafi;0.0;M;;
Chafia;0.0;F;;
Chafic;0.0;M;;
Chagas;0.0;M;;
Chaian;0.0;M;;
Chaiana;0.0;F;;
Chaiane;0.0;F;Americana;Chaiane: Variação do nome Xayane. Significa “oradores vermelhos”.Xaiane tem origem inglesa e é variante do nome Cheyenne. Cheyanne é a forma que surge no inglês moderno.Estudiosos da onomástica indicam que o nome tenha surgido no estado de Dacota, nos Estados Unidos.Possivelmente o seu étimo seja a palavra shahiyena, que significa “oradores vermelhos”. Shahiyena é o nome de uma tribo nativo-americana.Há indicações que Xaiane também tenha sido influenciado pelo nome Anne (forma francesa do latim Anna, o mesmo que Ana em português).O nome tem sido utilizado desde a década de 50 e é categorizado como unissex na língua inglesa. No nosso país, entretanto, ele é utilizado para nomear meninas. Isto decorre do fato de a sua sonoridade sugerir que ele seja exclusivamente feminino.O nome apresenta registros especialmente nos Estados Unidos (na forma Cheyenne). No Porto Rico, tem destaque o cantor Chayanne, cujo nome verdadeiro é Elmer Figueroa Arce.Apresenta como variante gráfica Xaiane (com I).No Brasil, as meninas registradas com esse nome podem ser afetivamente chamadas de Xay ou Ane.
Chaiani;0.0;F;;
Chaide;0.0;M;;
Chaiele;0.0;F;;
Chaiene;0.0;F;;
Chaim;0.0;M;Hebraica;Chaim: Variante de Caim.
Chainara;0.0;F;;
Chaine;0.0;F;;
Chairon;0.0;M;;
Chalana;0.0;F;;
Chalene;0.0;F;;
Chales;0.0;M;;
Chaliene;0.0;F;;
Chaline;0.0;F;;
Chaliton;0.0;M;;
Chames;0.0;F;;
Chamila;0.0;F;;
Chan;0.0;M;;
Chanderson;0.0;M;;
Chandler;0.0;M;Inglesa;Chandler: Castiçal.
Chandra;0.0;F;Sânscrita;Chandra: Lua.
Chang;0.0;M;Chinesa;Chang: Livre.
Chantal;0.0;F;Francesa;"Chantal: Significa ""rochedo"", ""local cheio de pedras"" ou ""canção"".Esse nome feminino tem origem francesa a partir de dois étimos. O primeiro diz respeito a um sobrenome que deriva de um um nome de um local, o qual significa ""pedregoso"", ""cheio de pedras"". O segundo étimo é associado à palavra em francês chant, que significa ""canção"". Esse nome é muito popular na França, Estados Unidos e Holanda. No Brasil é bem mais raro, apesar de que vem se popularizando nos últimos anos. Personalidades famosas que o carregam são a cineasta belga Chantal Akerman, a atriz mexicana Chantal Andere e a filosofa belga Chantal Mouffe."
Chao;0.0;M;;
Chapu;0.0;M;;
Charbel;0.0;M;;
Chardison;0.0;M;;
Chardson;0.0;M;;
Chariane;0.0;F;;
Chariel;0.0;F;;
Charif;0.0;M;;
Charise;0.0;F;;
Charla;0.0;F;Latina;Charla: Mulher muito feminina.
Charlan;0.0;M;;
Charlana;0.0;F;;
Charlane;0.0;F;;
Charlani;0.0;F;;
Charlas;0.0;F;;
Charle;0.0;M;;
Charlean;0.0;M;;
Charleandro;0.0;M;;
Charleane;0.0;F;;
Charlei;0.0;M;;
Charleide;0.0;F;;
Charlen;0.0;M;;
Charlena;0.0;F;;
Charlene;0.0;F;Francesa;Charlene: Significa “mulher”, “mulher livre” ou “mulher do povo”.Tem origem nos diminutivos franceses, Charlaine, Charlène do nome Carla, variante feminina de Carlos que vem do germânico Karl, de karal, kerl, que quer dizer literalmente “homem”, por extensão direcionada a versão feminina, significa o oposto, “mulher”.Há autores que relacionam o significado de Carlos com “homem livre” ou “homem do povo”, transformado para o feminino “mulher livre” ou “mulher do povo”.
Charleni;0.0;F;;
Charleno;0.0;M;;
Charles;0.0;M;Inglesa;"Charles: Significa “homem do povo”, “homem forte, robusto”.Tem origem na palavra germânica karal ou kerl, que literalmente significa “homem do povo” ou, segundo alguns estudiosos da onomástica, “forte, robusto”.Trata-se de um nome masculino que carrega consigo não só as características de resistência e vigor. Ele reflete, acima de tudo, a simplicidade e a capacidade de viver em sociedade.Na forma Carlos, é um nome comum tanto no Brasil como em Portugal, onde foi encontrado em documentos datados do século XVII.Grandes personalidades se destacam com esse nome, dentre as quais recordamos:Charles Darwin (1809-1882) é o famoso cientista inglês que se ocupou com o tema relativo à teoria da evolução. Darwin escreveu o livro “Teoria da Evolução das Espécies, através da Seleção Natural”.O também inglês Charles Spencer Chaplin (1889-1977), mais conhecido como Charlie Chaplin. Versátil, ele era ator, diretor, comediante, escritor. É o ator mais conhecido da era do cinema mudo.Tem como versão feminina Carla ou Karla, bem como são suas variantes: Carlos, em português e em espanhol; Charles ou Charlez, em francês; e Carl, em inglês.As pessoas registradas com esse nome podem ser afetivamente chamadas de Charlie, o que frequentemente ocorre nos países de língua inglesa."
Charleson;0.0;M;;
Charlesson;0.0;M;;
Charleston;0.0;M;;
Charlete;0.0;F;;
Charleton;0.0;M;;
Charleu;0.0;M;;
Charlia;0.0;F;;
Charliana;0.0;F;;
Charliane;0.0;F;;
Charliani;0.0;F;;
Charlie;0.0;M;Inglesa;Charlie: Significa “homem”, “homem do povo”, “homem livre”.É o diminutivo de Charles, versão inglesa de Carlos, nome originado no germânico Karl, kerl, que quer dizer literalmente “homem”, e por extensão é atribuído também o significado de “homem livre” ou “homem do povo”.Foi difundido através de Charlie Brown, personagem principal da história em quadrinhos de Charles M. Schulz, intitulada “Peanuts”, que quer dizer “amendoins” em português.O nome também é utilizado com uma variante feminina de Charles, equivalente a Carla.
Charliel;0.0;M;;
Charliene;0.0;F;;
Charlies;0.0;M;;
Charlin;0.0;M;;
Charline;0.0;F;;
Charlini;0.0;F;;
Charlis;0.0;M;;
Charlise;0.0;F;;
Charlison;0.0;M;;
Charlisson;0.0;M;;
Charliston;0.0;M;;
Charlito;0.0;M;;
Charliton;0.0;M;;
Charlivan;0.0;M;;
Charlle;0.0;M;;
Charllene;0.0;F;;
Charlles;0.0;M;;
Charllys;0.0;M;;
Charlon;0.0;M;;
Charlote;0.0;F;Francesa;Charlote: Significa “aquela que é forte”, “vigorosa”, “mulher livre”.Charlote é considerada a versão francesa de Carlota, que deriva da variante feminina de Carlos (em português) ou Charles (em inglês).A raiz etimológica deste nome está no germânico karl, derivado de karal ou kerl, e que significa “homem”, sendo neste caso adaptado para “mulher”, visto que trata-se de um nome feminino.Alguns onomásticos ainda atribuem o significado deste nome para uma condição específica de homem: o “homem livre”. Ou seja, a definição do nome Charlote pode ser entendida como “mulher livre” ou “mulher do povo”.Mesmo tendo surgido na Inglaterra durante o século XVII, o nome Charlote (também usado sob a forma Charlotte) começou a ser bastante comum graças à figura da rainha Charlotte Sophia, esposa do rei George III, que governaram durante meados do século XVIII e XIX.A rainha Charlotte era considerada a patrona de dois dos músicos mais importantes de todos os tempos: Mozart e Bach.Este elegante, sofisticado e forte nome voltou a ficar popular nos últimos anos por ser o nome de batismo da princesa Charlotte de Cambridge, filha do príncipe William (Duque de Cambridge) e bisneta da rainha do Reino Unido Elizabeth II.Charlote é o nome de várias personalidades ligadas à realeza, principalmente na Europa.
Charlotte;0.0;F;Francesa;"Charlotte: Significa “mulher”, “mulher do povo” ou “mulher livre”.O nome feminino Charlotte é a versão francesa de Carlota e é considerado o diminutivo de Carla, variante feminina de Carlos, que tem origem no germânico Karl. O nome Karl, por sua vez, surge a partir dos elementos karal e kerl, que significa ""homem"".Por extensão é empregado o significado de ""homem livre"" ou mesmo ""homem do povo"". Para a versão feminina é atribuído o oposto: ”mulher”, “mulher livre” ou “mulher do povo”.O nome Charlotte tem registros históricos a partir do século 14. O Rei Charles II da Inglaterra nomeou suas duas filhas com este nome. Também foi o nome da segunda esposa do Rei Louis XI da França, que se chamava Charlotte de Savoy. Outra personalidade histórica com este nome foi a rainha de Ciprus, Charlotte de Bourbon-La Marche.O nome Charlotte também possui duas variantes populares ao redor do mundo: Charlie, usado tanto no masculino quanto no feminino e Carlota, que surge a partir do italiano Carlotta.Atualmente, o nome Charlotte pode ser encontrado com maior incidência em países como a República Democrática do Congo, os Estados Unidos, a Inglaterra e a França."
Charls;0.0;M;;
Charlston;0.0;M;;
Charlton;0.0;M;Gaulesa;Charlton: Variante de charles.
Charmaine;0.0;F;;
Charmene;0.0;F;;
Charmenia;0.0;F;;
Charmila;0.0;F;;
Charton;0.0;M;;
Chatarina;0.0;F;;
Chateaubriand;0.0;M;;
Chauana;0.0;F;;
Chauane;0.0;F;;
Chauene;0.0;F;;
Chaulin;0.0;M;;
Chawa;0.0;F;;
Chelsea;0.0;F;Inglesa;Chelsea: Significa “porto de giz” ou “cais de giz”.Chelsea é um nome originado a partir do inglês antigo Cealc-hyõ, que pode ser traduzido como “local de desembarque de giz” ou “cais de giz”.Como nome pessoal, Chelsea só começou a ser utilizado a partir de meados do século XX, assim como algumas variações deste nome, como Chelsie ou Chelsey.Este nome é classificado na onomástica da língua inglesa como toponímico, pois faz referência a um antigo distrito da cidade de Londres, na Inglaterra.Este nome pode ser usado tanto por homens como mulheres, no entanto é mais comum o seu uso neste último caso.Acredita-se que a popularidade deste nome cresceu a partir da década de 1960 na cultura inglesa pop, em homenagem a música “Chelsea Morning”, de Joni Michell.  Atualmente, uma das personalidades mais famosas com este nome é a comediante e apresentadora de televisão Chelsea Handler.
Chen;0.0;M;;
Cheng;0.0;M;;
Cherles;0.0;M;;
Cherliane;0.0;F;;
Cherline;0.0;F;;
Cherry;0.0;F;Latina;"Cherry: Significa ""cereja""; ""amor generoso"" ou ""querida"", ""amada"".Esse nome feminino tem duas possibilidades de origem. A partir do nome em inglês cherry, significa ""cereja"", relativo à fruta.Também pode ser o diminutivo do nome em inglês Charity, o qual deriva do latim caritas, carus, que quer dizer ""amor generoso"" ou ""querida"", ""amada"". A palavra charity em inglês é um substantivo que significa ""caridade"", ""beneficência"".Cherry começou a ser empregado como nome próprio no século XIX, além de ser popular nos Estados Unidos."
Cheryl;0.0;F;;
Chesma;0.0;M;;
Chesman;0.0;M;;
Chester;0.0;M;Inglesa;"Chester: Significa ""acampamento"", ""fortaleza"" ou ""aquele proveniente da região de Chester"". Esse nome deriva de um sobrenome que surgiu a partir de uma pessoa natural da cidade de Chester, na Inglaterra. Ela foi um povoado romano na Grã-Bretanha medieval e faz fronteira ao norte do País de Gales. O nome provém do latim castrum, que quer dizer ""acampamento"", ""fortaleza"". É um nome comum nos Estados Unidos e Inglaterra.Uma personalidade famosa que o carregou foi o cantor e compositor da banda ""Linkin Park"", Chester Bennington."
Cheyenne;0.0;F;;
Chi;0.0;M;;
Chiang;0.0;M;;
Chiara;0.0;F;Latina;Chiara: Significa “clara”, “luminosa”, “brilhante”, “ilustre”.É a versão italiana para o nome Clara, forma feminina originário do latim clarus.Também pode ter um significado oposto, este proveniente do nome Ciara, forma feminina do irlandês Ciar, que significa “preto, escuro”.Tem como variante o nome Kiara, muito popular após o filme O Rei Leão através da personagem filha do Simba.Veja os nomes compostos que combinam com Kiara
Chico;0.0;M;Latina;"Chico: Significa ""francês livre"", ou ""aquele que vem da França"".É um apelido comum de Francisco, nome originado no latim Franciscus, através do germânico Frank, que quer dizer ""Franco"" mais o sufixo isk, que denota nacionalidade.Franco quer dizer ""livre"", por isso Francisco significa ""francês livre"".O nome Francisco surgiu no século XIII, com um homem italiano da cidade de Assis, que estava na França quando o filho nasceu, e por ser admirador desse país, resolveu mudar o nome do filho para ""Francesco"". O filho do italiano da história veio a ser São Francisco de Assis."
Chie;0.0;F;;
Chieko;0.0;F;;
Chien;0.0;M;;
Chimene;0.0;F;;
Chintia;0.0;F;;
Chirles;0.0;F;;
Chirstian;0.0;M;;
Chislaine;0.0;F;;
Chislane;0.0;F;;
Chisleide;0.0;F;;
Chislene;0.0;F;;
Chistian;0.0;M;;
Chistiane;0.0;F;;
Chistiano;0.0;M;;
Chistopher;0.0;M;;
Chiu;0.0;F;;
Chiyoko;0.0;F;;
Chloe;0.0;F;Grega;"Chloe: Significa ""florescendo"", ""fertilidade"", “erva esverdeada”, “broto verde”, “folhagem nova, viçosa”.Esse é um nome de bela simbologia que representa a primavera, com o florescer e desabrochar das flores.Chloe é a versão inglesa e em latim de Cloé, proveniente do grego chloé, que quer dizer “florescendo”, “fertilidade”. A raiz deste nome tem origem numa palavra da língua protoindo-europeia que significa ""cor verde ou amarelo"". Desta forma, o nome tem por extensão os significados de “erva esverdeada, folhagem nova” ou, ainda, “broto verde”.O nome Chloé também é muitas vezes associado à deusa da mitologia grega Deméter, em virtude do seu atributo de “deusa da vegetação”.O nome Chloe na BíbliaEste nome também é citado no Novo Testamento da Bíblia no livro I Coríntios e faz referência à “casa de Chloe”, uma mulher cristã que vivia na cidade de Corinto, na Grécia.""Pois acerca de vós, irmãos meus, fui informado pelos que são da casa de Cloé, que há contendas entre vós.""(1 Coríntios 1:11)Apelidos para ChloeOs apelidos afetivos mais comuns usados para Chloe são: Chlo, Clo, Oe, Lo, Loe, Lolo.Nomes compostos que combinam com ChloeEstes são alguns dos nomes compostos que podem ser formados com Chloe:Chloe Maitê: significa ""fertilidade amada"", ""amável erva esverdeada"".Chloe Cristina: significa ""fertilidade ungida por Deus"".Ana Chloe: significa ""fertilidade graciosa"".Rita Chloe: significa “fertilidade de luz”, “broto verde iluminado”.Chloe Maria: significa ""fertilidade senhora soberana"", ""florescimento cheio de graça"".Variações do nome ChloeO nome Chloe apresenta algumas variações na grafia nos diferentes países em que é comum, algumas dessas variações são:Cloé: versão francesa.Chloë: comum na Inglaterra, na Irlanda e nos Estados Unidos.Khloe: popular nos Estados Unidos.Países onde o nome Chloe é popularChloe é um nome bastante usado em: Estados Unidos, França, Inglaterra, Austrália, Espanha, Tailândia, Canadá, Nova Zelândia e China.Famosos com esse nomeChloë Sevigny (atriz norte-americana) e Chloé Graftiaux (alpinista belga)."
